Date,AAPL,GLD,JPM,MSFT,TLT,XOM
2020-10-02,110.06134033203125,178.5399932861328,85.59791564941406,198.0252227783203,141.83900451660156,26.79714584350586
2020-10-05,113.45021057128906,179.41000366210938,87.40713500976562,202.04931640625,139.06761169433594,27.414669036865234
2020-10-06,110.19767761230469,177.3000030517578,86.50694274902344,197.75631713867188,139.81715393066406,27.13028907775879
2020-10-07,112.0674057006836,177.22000122070312,88.0160903930664,201.5210723876953,138.7974090576172,27.219661712646484
2020-10-08,111.96028900146484,177.85000610351562,89.82530212402344,202.24139404296875,139.54698181152344,28.64971351623535
2020-10-09,113.90794372558594,181.0800018310547,89.31343078613281,207.26426696777344,139.52078247070312,28.227191925048828
2020-10-12,121.14340209960938,180.55999755859375,90.40778350830078,212.63291931152344,139.9652099609375,28.137819290161133
2020-10-13,117.92980194091797,177.72000122070312,88.94276428222656,214.03514099121094,140.96749877929688,27.804683685302734
2020-10-14,118.0174560546875,178.27000427246094,88.44854736328125,212.11428833007812,141.28997802734375,27.747814178466797
2020-10-15,117.55003356933594,178.9199981689453,89.7723617553711,210.9618377685547,141.04592895507812,27.991565704345703
2020-10-16,115.90426635742188,178.3000030517578,89.5870132446289,210.9618377685547,140.6537628173828,27.707178115844727
2020-10-19,112.94384002685547,178.38999938964844,88.07788848876953,205.7372589111328,140.12210083007812,27.154659271240234
2020-10-20,114.43379974365234,179.25,88.5809097290039,206.1502227783203,138.7886962890625,27.382171630859375
2020-10-21,113.81055450439453,180.60000610351562,87.69837188720703,206.29429626464844,138.30934143066406,26.94340705871582
2020-10-22,112.71985626220703,178.8300018310547,90.79610443115234,206.38070678710938,136.8713836669922,28.32469940185547
2020-10-23,112.02845764160156,178.63999938964844,91.61686706542969,207.66761779785156,137.7079620361328,27.75593376159668
2020-10-26,112.03820037841797,178.5500030517578,89.34873962402344,201.76113891601562,138.9891815185547,27.0977840423584
2020-10-27,113.547607421875,179.02000427246094,87.66307830810547,204.80563354492188,139.9217071533203,26.667142868041992
2020-10-28,108.28895568847656,176.1300048828125,85.20076751708984,194.65415954589844,140.05238342285156,25.651487350463867
2020-10-29,112.30111694335938,175.39999389648438,85.75678253173828,196.61341857910156,138.6928253173828,26.789026260375977
2020-10-30,106.01023864746094,176.1999969482422,86.52458953857422,194.45249938964844,137.3246307373047,26.504642486572266
2020-11-02,105.9225845336914,177.91000366210938,88.4749984741211,194.31805419921875,138.3531951904297,27.61780548095703
2020-11-03,107.54887390136719,178.9199981689453,91.26385498046875,198.25570678710938,137.55052185058594,27.146535873413086
2020-11-04,111.94083404541016,178.82000732421875,88.4749984741211,207.82130432128906,140.53428649902344,27.00028419494629
2020-11-05,115.91400909423828,182.92999267578125,92.09342956542969,214.44808959960938,140.7786102294922,26.95152473449707
2020-11-06,115.78231048583984,183.19000244140625,90.86669158935547,214.8610382080078,139.07737731933594,26.634641647338867
2020-11-09,113.4703598022461,175.0800018310547,103.16936492919922,209.74215698242188,136.15457153320312,30.006635665893555
2020-11-10,113.12895202636719,175.66000366210938,102.83399200439453,202.6543426513672,135.369384765625,30.672340393066406
2020-11-11,116.56272888183594,174.89999389648438,101.29839324951172,207.97496032714844,135.85792541503906,30.356130599975586
2020-11-12,116.28958129882812,175.9600067138672,100.05399322509766,206.90890502929688,138.1699676513672,29.315959930419922
2020-11-13,116.33834838867188,177.16000366210938,100.68059539794922,207.93653869628906,137.9867706298828,30.023279190063477
2020-11-16,117.35286712646484,177.14999389648438,103.52238464355469,208.62803649902344,137.6552276611328,31.75411033630371
2020-11-17,116.46516418457031,176.5,102.47216796875,205.96775817871094,138.5538787841797,32.178489685058594
2020-11-18,115.13846588134766,175.49000549316406,101.71318054199219,203.25234985351562,138.95521545410156,30.963579177856445
2020-11-19,115.7335433959961,175.16000366210938,101.98676300048828,204.54263305664062,139.67059326171875,31.121688842773438
2020-11-20,114.46538543701172,175.69000244140625,101.11304473876953,202.58790588378906,140.9094696044922,30.738916397094727
2020-11-23,111.06085968017578,172.22999572753906,104.02542877197266,202.31829833984375,140.2638397216797,32.752662658691406
